,bayid,deviceid,description1,disabilityext1,duration1,effectiveonph1,endtime1,exemption1,fromday1,starttime1,today1,typedesc1,description2,disabilityext2,duration2,effectiveonph2,endtime2,exemption2,fromday2,starttime2,today2,typedesc2,description3,disabilityext3,duration3,effectiveonph3,endtime3,fromday3,starttime3,today3,typedesc3,description4,description5,description6,disabilityext4,disabilityext5,disabilityext6,duration4,duration5,duration6,effectiveonph4,effectiveonph5,effectiveonph6,endtime4,endtime5,endtime6,fromday4,fromday5,fromday6,starttime4,starttime5,starttime6,today4,today5,today6,typedesc4,typedesc5,typedesc6,exemption4,exemption5,exemption3,db_read_time
3254,1739,23578,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3255,3549,29015,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,3P MTR M-SAT 3.30PM - 8.30PM,360,180,0,20:30:00,,1,15:30:00,6,3P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3256,6275,28813,LZ 30M 722 M-Su 7:30-18:30,0,30,0,18:30:00,,1,07:30:00,0,Loading Zone 30M 722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3257,3401,23930,2P RPA M-F 7:30-18:30,240,120,0,18:30:00,Residents Permit Accepted,1,07:30:00,5,2P,2P RPA SAT 7:30-12:30,240,120,0,12:30:00,Residents Permit Accepted,6,07:30:00,6,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3258,2314,26669,1P MTR M-F 9:30-18:30,120,60,0,18:30:00,,1,09:30:00,5,1P Meter,2P MTR M-SAT 6:30PM-8:30PM,240,120,0,20:30:00,,1,18:30:00,6,2P Meter,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
3259,2892,23583,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3260,5726,27067,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3261,2098,27065,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3262,2312,23983,1P MTR M-F 9:30-18:30,120,60,0,18:30:00,,1,09:30:00,5,1P Meter,2P MTR M-SAT 6:30PM-8:30PM,240,120,0,20:30:00,,1,18:30:00,6,2P Meter,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
3263,3565,28897,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3264,5996,28891,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3265,645,27008,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,3P SUN 7:30-18:30,360,180,0,18:30:00,,0,07:30:00,0,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3266,5822,28071,4P TKT A M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Ticket A,4P TKT A SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3267,4310,23588,2P TKT A M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Ticket A,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3268,2310,23177,1P MTR M-F 9:30-18:30,120,60,0,18:30:00,,1,09:30:00,5,1P Meter,2P MTR M-SAT 6:30PM-8:30PM,240,120,0,20:30:00,,1,18:30:00,6,2P Meter,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
3269,8766,28047,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3270,3558,28894,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3271,5457,27474,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3272,5386,27472,2P TKT A M-F 7:30-18:30,240,120,0,18:30:00,Residents Permit Accepted,1,07:30:00,5,2P Ticket A,2P TKT A SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3273,879,28044,LZ 15M M-F 7:30-19:30,0,15,0,19:30:00,,1,07:30:00,5,Loading Zone 15M,1P SAT 7:30-19:30,120,60,0,19:30:00,,6,07:30:00,6,1P,1P SUN 7:30-18:30,120,60,0,18:30:00,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3274,5829,28072,4P TKT A M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Ticket A,4P TKT A SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3275,5456,27473,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3276,2679,28065,1P MTR M-F 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,5,1P Meter,1P SAT 7:30-12:30,120,60,0,12:30:00,,6,07:30:00,6,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3277,4206,27466,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3278,6910,27447,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3279,8765,28048,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3280,5113,28093,3P MTR M-SAT 7.30 - 18.30,360,180,0,18:30:00,,1,07:30:00,6,3P Meter,3P SUN 7:30-18:30,360,180,0,18:30:00,,0,07:30:00,0,3P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3281,2316,24565,1P MTR M-F 9:30-18:30,120,60,0,18:30:00,,1,09:30:00,5,1P Meter,2P MTR M-SAT 6:30PM-8:30PM,240,120,0,20:30:00,,1,18:30:00,6,2P Meter,1P MTR SAT 7.30-6.30PM,120,60,0,18:30:00,6,07:30:00,6,1P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
3282,5252,23530,1 PM Mon-Sat 7.30-23.00,120,60,0,23:00:00,,1,07:30:00,6,1P Meter,1P sun 7.30-23.00,120,60,0,23:00:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3283,2685,27077,1P MTR M-F 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,5,1P Meter,1P SAT 7:30-12:30,120,60,0,12:30:00,,6,07:30:00,6,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3284,5734,26712,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3285,6257,28820,P10 min 7.30am-22.00 <>,20,10,1,22:00:00,,1,07:30:00,0,P 10 Mins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3286,4852,22285,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3287,6200,27489,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3288,5443,23176,1P SAT-SUN 7:30-18:30,120,60,0,18:30:00,,6,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3289,5898,27083,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3290,6844,27079,4P TKT A M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Ticket A,4P TKT A SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3291,5289,27050,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3292,3634,24757,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3293,6103,27054,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3294,6418,27090,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3295,1544,27052,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3296,5478,28796,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3297,3041,28086,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3298,8357,27640,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3299,5803,27453,2P TKT A M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Ticket A,2P TKT A SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3300,2497,24570,2P M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3301,8310,27203,1P M-SUN 7:30AM-10PM,120,60,1,22:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3302,6834,27080,4P TKT A M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Ticket A,4P TKT A SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Ticket A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3303,1427,27051,1/2P MTR M-F 9:30-16:00,60,30,0,16:00:00,,1,09:30:00,5,1/2P Meter,1/2P MTR M-F 18:30-19:30,60,30,0,19:30:00,,1,18:30:00,5,1/2P Meter,1/2P MTR SAT 7:30-1930,60,30,0,19:30:00,6,07:30:00,6,1/2P Meter,1P SUN 7:30-18:30,,,120,,,60,,,0,,,18:30:00,,,0,,,07:30:00,,,0,,,1P,,,,,,2021-08-02 20:40:13.189735
3304,7969,25348,2P MTR M-SUN 7.30 -23.00,240,120,1,23:00:00,A RPE,1,07:30:00,0,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3305,2677,27078,1P MTR M-F 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,5,1P Meter,1P SAT 7:30-12:30,120,60,0,12:30:00,,6,07:30:00,6,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3306,5693,28070,2P MTR M-F 9:30-18:30,240,120,0,18:30:00,,1,09:30:00,5,2P Meter,2P MTR SAT 7:30-12:30,240,120,0,12:30:00,,6,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3307,2504,25819,2P M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3308,2499,27056,2P M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3309,2512,24519,2P M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3310,3551,29589,3P MTR M-SAT 7:30-20:30,360,180,0,20:30:00,,1,07:30:00,6,3P Meter,3P MTR M-SAT 3.30PM - 8.30PM,360,180,0,20:30:00,,1,15:30:00,6,3P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3311,3975,27081,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3312,2501,28200,2P M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3313,5738,26703,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3314,3997,23630,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3315,8069,25448,2P 7.30PM - 11.00PM,240,120,1,23:00:00,,1,19:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3316,6254,23993,2P DISABLE 7:30-22:00,0,120,1,22:00:00,,1,07:30:00,0,2P Disabled Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3317,7976,25355,2P MTR M-SUN 7.30 -23.00,240,120,1,23:00:00,A RPE,1,07:30:00,0,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3318,8758,28055,2P MTR M-F 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,5,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3319,8325,27219,1P M-SUN 7:30AM-10PM,120,60,1,22:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3320,8322,27216,1P M-SUN 7:30AM-10PM,120,60,1,22:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3321,3047,25099,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3322,3037,25097,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3323,2518,26895,2P M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3324,3048,26932,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3325,3051,26930,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3326,3035,26299,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3327,3045,26933,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3328,2510,24344,2P M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3329,2506,25194,2P M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3330,4329,24722,2P TKT A M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Ticket A,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3331,3050,25731,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3332,4821,28920,1P MTR M-F 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,5,1P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3333,2514,28080,2P M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3334,3517,24085,1P MTR M-SAT 7:30-18:30,120,60,0,18:30:00,,1,07:30:00,6,1P Meter,2P MTR M-SAT 18.30 - 20.30,240,120,0,20:30:00,,1,18:30:00,6,2P,2P SUN 7:30-18:30,240,120,0,18:30:00,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3335,7966,25345,2P TKT M-SUN7:30AM-11PM,240,120,1,23:00:00,,1,07:30:00,0,2P Ticket A,2P MTR M-SUN 7.30 -23.00,240,120,1,23:00:00,A RPE,1,07:30:00,0,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3336,775,24441,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3337,4106,24458,4P MTR M-F 7:30-18:30,480,240,0,18:30:00,,1,07:30:00,5,4P Meter,4P MTR SAT 7:30-12:30,480,240,0,12:30:00,,6,07:30:00,6,4P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3338,911,25081,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3339,920,25943,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,1P SUN 7:30-18:30,120,60,0,18:30:00,,0,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3340,2562,24424,2P MTR M-SAT 7:30-20:30,240,120,0,20:30:00,,1,07:30:00,6,2P Meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3341,8355,27638,1P M-SUN 7:30-23:00,120,60,1,23:00:00,,1,07:30:00,0,1P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
3342,6217,28074,2P MTR M-SAT 7:30-18:30,240,120,0,18:30:00,,1,07:30:00,6,2P Meter,2P SUN 7:30-18:30,240,120,0,18:30:00,,0,07:30:00,0,2P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-02 20:40:13.189735
